timestamp,bpm
2025-05-28T14:44:09.590856,63.6
2025-05-28T14:44:09.599523,60.9
2025-05-28T14:44:09.609533,71.9
2025-05-28T14:44:09.618160,57.1
2025-05-28T14:44:09.625926,69.8
2025-05-28T14:44:09.636234,69.8
2025-05-28T14:44:09.644338,69.8
2025-05-28T14:44:09.653123,69.8
2025-05-28T14:44:09.662556,73.8
2025-05-28T14:44:09.671314,70.6
2025-05-28T14:44:09.680243,73.8
2025-05-28T14:44:09.688756,69.7
2025-05-28T14:44:09.697885,69.8
2025-05-28T14:44:09.707611,69.8
2025-05-28T14:44:09.716421,69.8
2025-05-28T14:44:09.725709,68.8
2025-05-28T14:44:09.735697,57.3
2025-05-28T14:44:09.743931,57.3
2025-05-28T14:44:09.752837,57.3
2025-05-28T14:44:09.762345,61.4
2025-05-28T14:44:09.771148,61.4
2025-05-28T14:44:09.780739,57.3
2025-05-28T14:44:09.789702,58.3
2025-05-28T14:44:09.798465,57.2
2025-05-28T14:44:09.807829,69.8
2025-05-28T14:44:09.816860,69.8
2025-05-28T14:44:09.826404,69.8
2025-05-28T14:44:09.836837,69.8
2025-05-28T14:44:09.846466,69.8
2025-05-28T14:44:09.854738,69.8
2025-05-28T14:44:09.863628,68.7
2025-05-28T14:44:09.872330,68.8
2025-05-28T14:44:09.881567,68.8
2025-05-28T14:44:09.890120,68.8
2025-05-28T14:44:09.900571,68.8
2025-05-28T14:44:09.909739,68.8
2025-05-28T14:44:09.919539,68.8
2025-05-28T14:44:09.928083,68.8
2025-05-28T14:44:09.937457,68.8
2025-05-28T14:44:09.946432,68.8
2025-05-28T14:44:09.957022,68.8
2025-05-28T14:44:09.966195,63.7
2025-05-28T14:44:09.975837,70.1
2025-05-28T14:44:09.985610,57.3
2025-05-28T14:44:09.995954,57.3
2025-05-28T14:44:10.005863,57.3
2025-05-28T14:44:10.016753,50.9
2025-05-28T14:44:10.025749,50.9
2025-05-28T14:44:10.035897,50.9
2025-05-28T14:44:10.045878,50.8
2025-05-28T14:44:10.054848,57.3
2025-05-28T14:44:10.064863,57.3
2025-05-28T14:44:10.074480,57.3
2025-05-28T14:44:10.082879,57.3
2025-05-28T14:44:10.093112,70.1
2025-05-28T14:44:10.103265,70.1
2025-05-28T14:44:10.113010,72.3
2025-05-28T14:44:10.122835,72.3
2025-05-28T14:44:10.132751,74.4
2025-05-28T14:44:10.142619,72.3
2025-05-28T14:44:10.152090,72.3
2025-05-28T14:44:10.160143,72.3
2025-05-28T14:44:10.170108,72.3
2025-05-28T14:44:10.180359,72.3
2025-05-28T14:44:10.190412,71.2
2025-05-28T14:44:10.199825,74.0
2025-05-28T14:44:10.208668,72.3
2025-05-28T14:44:10.218819,71.2
2025-05-28T14:44:10.228367,71.2
2025-05-28T14:44:10.236595,73.5
2025-05-28T14:44:10.246359,73.4
2025-05-28T14:44:10.256130,73.3
2025-05-28T14:44:10.265265,71.2
2025-05-28T14:44:10.275178,74.4
2025-05-28T14:44:10.284047,73.3
2025-05-28T14:44:10.293832,74.3
2025-05-28T14:44:10.303932,74.2
2025-05-28T14:44:10.313350,61.9
2025-05-28T14:44:10.322546,61.9
2025-05-28T14:44:10.332437,59.1
2025-05-28T14:44:10.340634,72.3
2025-05-28T14:44:10.349838,73.5
2025-05-28T14:44:10.358471,73.5
2025-05-28T14:44:10.368433,67.2
2025-05-28T14:44:10.377691,72.2
2025-05-28T14:44:10.387428,65.7
2025-05-28T14:44:10.396540,72.3
2025-05-28T14:44:10.405578,74.5
2025-05-28T14:44:10.415390,73.6
2025-05-28T14:44:10.423167,73.7
2025-05-28T14:44:10.435731,73.7
2025-05-28T14:44:10.444040,73.7
2025-05-28T14:44:10.453740,52.2
2025-05-28T14:44:10.462746,73.7
2025-05-28T14:44:10.472527,75.2
2025-05-28T14:44:10.482244,75.3
2025-05-28T14:44:10.491547,69.1
2025-05-28T14:44:10.499878,71.4
2025-05-28T14:44:10.509591,64.8
2025-05-28T14:44:10.518503,71.3
2025-05-28T14:44:10.527714,71.2
2025-05-28T14:44:10.536531,73.7
2025-05-28T14:44:10.545109,73.7
2025-05-28T14:44:10.554522,73.7
2025-05-28T14:44:10.563531,73.7
2025-05-28T14:44:10.573233,73.7
2025-05-28T14:44:10.582996,73.6
2025-05-28T14:44:10.591444,73.7
2025-05-28T14:44:10.601018,73.7
2025-05-28T14:44:10.610779,73.7
2025-05-28T14:44:10.619734,73.7
2025-05-28T14:44:10.629915,73.7
2025-05-28T14:44:10.638984,70.3
2025-05-28T14:44:10.647662,70.3
2025-05-28T14:44:10.657850,71.2
2025-05-28T14:44:10.666658,72.4
2025-05-28T14:44:10.675862,72.4
2025-05-28T14:44:10.686077,72.4
2025-05-28T14:44:10.695588,70.1
2025-05-28T14:44:10.705858,72.4
2025-05-28T14:44:10.714794,63.6
2025-05-28T14:44:10.725474,70.0
2025-05-28T14:44:10.736003,70.0
2025-05-28T14:44:10.746775,69.9
2025-05-28T14:44:10.756726,72.4
2025-05-28T14:44:10.766705,72.4
2025-05-28T14:44:10.776421,72.4
2025-05-28T14:44:10.785594,72.4
2025-05-28T14:44:10.795587,75.3
2025-05-28T14:44:10.805536,75.2
2025-05-28T14:44:10.814101,75.2
2025-05-28T14:44:10.824452,75.2
2025-05-28T14:44:10.833616,75.2
2025-05-28T14:44:10.843977,73.3
2025-05-28T14:44:10.853515,73.4
2025-05-28T14:44:10.862289,62.6
2025-05-28T14:44:10.872375,70.4
2025-05-28T14:44:10.882032,70.3
2025-05-28T14:44:10.892027,63.9
2025-05-28T14:44:10.902066,55.8
2025-05-28T14:44:10.910835,55.8
2025-05-28T14:44:10.920514,61.9
2025-05-28T14:44:10.931031,55.7
2025-05-28T14:44:10.940320,61.9
2025-05-28T14:44:10.949815,68.0
2025-05-28T14:44:10.959012,68.0
2025-05-28T14:44:10.969571,69.0
2025-05-28T14:44:10.978591,69.1
2025-05-28T14:44:10.987197,69.1
2025-05-28T14:44:10.996353,73.7
2025-05-28T14:44:11.006178,73.6
2025-05-28T14:44:11.016723,73.6
2025-05-28T14:44:11.026546,61.3
2025-05-28T14:44:11.035534,55.1
2025-05-28T14:44:11.045082,57.5
2025-05-28T14:44:11.055124,57.5
2025-05-28T14:44:11.064260,57.5
2025-05-28T14:44:11.073566,57.6
2025-05-28T14:44:11.082309,64.0
2025-05-28T14:44:11.091151,71.3
2025-05-28T14:44:11.100768,71.3
2025-05-28T14:44:11.111079,71.2
2025-05-28T14:44:11.120880,71.2
2025-05-28T14:44:11.129832,73.6
2025-05-28T14:44:11.139393,73.5
2025-05-28T14:44:11.149466,71.1
2025-05-28T14:44:11.159169,73.5
2025-05-28T14:44:11.167783,71.2
2025-05-28T14:44:11.177565,71.2
2025-05-28T14:44:11.187297,71.2
2025-05-28T14:44:11.197570,71.3
2025-05-28T14:44:11.207944,72.9
2025-05-28T14:44:11.216759,66.9
2025-05-28T14:44:11.226162,62.8
2025-05-28T14:44:11.235900,56.5
2025-05-28T14:44:11.246343,56.5
2025-05-28T14:44:11.256406,56.5
2025-05-28T14:44:11.266589,64.2
2025-05-28T14:44:11.275927,65.9
2025-05-28T14:44:11.285183,65.9
2025-05-28T14:44:11.295359,72.4
2025-05-28T14:44:11.305047,70.7
2025-05-28T14:44:11.314507,72.2
2025-05-28T14:44:11.324354,74.1
2025-05-28T14:44:11.334383,69.8
2025-05-28T14:44:11.343735,68.7
2025-05-28T14:44:11.354845,68.7
2025-05-28T14:44:11.364207,68.7
2025-05-28T14:44:11.374450,66.2
2025-05-28T14:44:11.384665,70.7
2025-05-28T14:44:11.394075,70.7
2025-05-28T14:44:11.402832,67.2
2025-05-28T14:44:11.412571,67.4
2025-05-28T14:44:11.421588,75.3
2025-05-28T14:44:11.430970,75.3
2025-05-28T14:44:11.440330,75.2
2025-05-28T14:44:11.450288,74.1
2025-05-28T14:44:11.459670,75.2
2025-05-28T14:44:11.468956,74.1
2025-05-28T14:44:11.478961,74.1
2025-05-28T14:44:11.487504,72.3
2025-05-28T14:44:11.496599,72.3
2025-05-28T14:44:11.507133,70.7
2025-05-28T14:44:11.516817,70.7
2025-05-28T14:44:11.526216,70.8
2025-05-28T14:44:11.535460,68.3
2025-05-28T14:44:11.544646,74.1
2025-05-28T14:44:11.554415,73.5
2025-05-28T14:44:11.565561,73.5
2025-05-28T14:44:11.574626,73.1
2025-05-28T14:44:11.583278,69.8
2025-05-28T14:44:11.592137,73.2
2025-05-28T14:44:11.602006,67.1
2025-05-28T14:44:11.610821,73.3
2025-05-28T14:44:11.619910,73.2
2025-05-28T14:44:11.629507,73.5
2025-05-28T14:44:11.638360,74.0
2025-05-28T14:44:11.647615,60.5
2025-05-28T14:44:11.656753,67.3
2025-05-28T14:44:11.665319,67.2
2025-05-28T14:44:11.674893,67.3
2025-05-28T14:44:11.684564,74.0
2025-05-28T14:44:11.694130,74.1
2025-05-28T14:44:11.704277,73.5
2025-05-28T14:44:11.714627,73.5
2025-05-28T14:44:11.723299,73.5
2025-05-28T14:44:11.733039,80.9
2025-05-28T14:44:11.743165,78.8
2025-05-28T14:44:11.752034,78.7
2025-05-28T14:44:11.783377,79.2
2025-05-28T14:44:11.794553,78.6
2025-05-28T14:44:11.804399,72.0
2025-05-28T14:44:11.813386,72.0
2025-05-28T14:44:11.823570,71.9
2025-05-28T14:44:11.832979,72.0
2025-05-28T14:44:11.841750,71.9
2025-05-28T14:44:11.851089,72.1
2025-05-28T14:44:11.860674,71.5
2025-05-28T14:44:11.869641,75.1
2025-05-28T14:44:11.878370,75.1
2025-05-28T14:44:11.888584,77.6
2025-05-28T14:44:11.897823,77.5
2025-05-28T14:44:11.907323,77.5
2025-05-28T14:44:11.916232,78.7
2025-05-28T14:44:11.926667,72.2
2025-05-28T14:44:11.937060,74.7
2025-05-28T14:44:11.945348,74.6
2025-05-28T14:44:11.955545,78.8
2025-05-28T14:44:11.966124,78.7
2025-05-28T14:44:11.976098,78.7
2025-05-28T14:44:11.986093,72.2
2025-05-28T14:44:11.996376,72.2
2025-05-28T14:44:12.006232,63.9
2025-05-28T14:44:12.016764,72.3
2025-05-28T14:44:12.027285,70.1
2025-05-28T14:44:12.036581,73.5
2025-05-28T14:44:12.047292,72.2
2025-05-28T14:44:12.055763,72.2
2025-05-28T14:44:12.065402,72.2
2025-05-28T14:44:12.075672,72.2
2025-05-28T14:44:12.086190,72.2
2025-05-28T14:44:12.095711,72.2
2025-05-28T14:44:12.104839,78.8
2025-05-28T14:44:12.114807,78.8
2025-05-28T14:44:12.124530,78.8
2025-05-28T14:44:12.133572,78.8
2025-05-28T14:44:12.143236,78.8
2025-05-28T14:44:12.153415,78.6
2025-05-28T14:44:12.164018,78.8
2025-05-28T14:44:12.184396,75.3
2025-05-28T14:44:12.195241,78.6
2025-05-28T14:44:12.204790,68.9
2025-05-28T14:44:12.215392,78.6
2025-05-28T14:44:12.225303,78.8
2025-05-28T14:44:12.235706,78.8
2025-05-28T14:44:12.245465,74.8
2025-05-28T14:44:12.254521,78.8
2025-05-28T14:44:12.263766,78.8
2025-05-28T14:44:12.272147,78.8
2025-05-28T14:44:12.281776,80.7
2025-05-28T14:44:12.291405,80.7
2025-05-28T14:44:12.300511,78.8
2025-05-28T14:44:12.310072,80.5
2025-05-28T14:44:12.319489,59.0
2025-05-28T14:44:12.328343,78.8
2025-05-28T14:44:12.337662,72.2
2025-05-28T14:44:12.346971,80.0
2025-05-28T14:44:12.357468,67.7
2025-05-28T14:44:12.385311,78.8
2025-05-28T14:44:12.395682,72.2
2025-05-28T14:44:12.404052,67.6
2025-05-28T14:44:12.414482,72.1
2025-05-28T14:44:12.424042,78.7
2025-05-28T14:44:12.432644,79.3
2025-05-28T14:44:12.441338,79.3
2025-05-28T14:44:12.450025,73.1
2025-05-28T14:44:12.458716,79.3
2025-05-28T14:44:12.468307,73.2
2025-05-28T14:44:12.478127,79.3
2025-05-28T14:44:12.486997,73.2
2025-05-28T14:44:12.496069,74.1
2025-05-28T14:44:12.506066,67.9
2025-05-28T14:44:12.515702,73.9
2025-05-28T14:44:12.525726,75.1
2025-05-28T14:44:12.536286,73.2
2025-05-28T14:44:12.553008,78.5
2025-05-28T14:44:12.563452,73.2
2025-05-28T14:44:12.573809,75.1
2025-05-28T14:44:12.582515,77.3
2025-05-28T14:44:12.594465,77.2
2025-05-28T14:44:12.606224,75.0
2025-05-28T14:44:12.617684,78.6
2025-05-28T14:44:12.629327,78.6
2025-05-28T14:44:12.642192,78.3
2025-05-28T14:44:12.653516,78.6
2025-05-28T14:44:12.665144,78.3
2025-05-28T14:44:12.674586,78.3
2025-05-28T14:44:12.683852,75.2
2025-05-28T14:44:12.692163,78.6
2025-05-28T14:44:12.700545,78.6
2025-05-28T14:44:12.708663,78.3
2025-05-28T14:44:12.716660,75.2
2025-05-28T14:44:12.725149,78.3
2025-05-28T14:44:12.733216,78.3
2025-05-28T14:44:12.741966,78.3
2025-05-28T14:44:12.749620,78.6
2025-05-28T14:44:12.757945,75.9
2025-05-28T14:44:12.786635,75.9
2025-05-28T14:44:12.797299,75.9
2025-05-28T14:44:12.805977,75.9
2025-05-28T14:44:12.814914,76.0
2025-05-28T14:44:12.824069,75.9
2025-05-28T14:44:12.832778,79.2
2025-05-28T14:44:12.842301,81.9
2025-05-28T14:44:12.851279,78.6
2025-05-28T14:44:12.860226,76.6
2025-05-28T14:44:12.872729,76.6
2025-05-28T14:44:12.881853,76.6
2025-05-28T14:44:12.890727,76.7
2025-05-28T14:44:12.899882,73.0
2025-05-28T14:44:12.908730,72.9
2025-05-28T14:44:12.917141,74.3
2025-05-28T14:44:12.927400,74.2
2025-05-28T14:44:12.937313,74.2
2025-05-28T14:44:12.946532,74.2
2025-05-28T14:44:12.954263,73.4
2025-05-28T14:44:12.962771,76.2
2025-05-28T14:44:12.972416,76.3
2025-05-28T14:44:12.981886,79.0
2025-05-28T14:44:12.991187,77.3
2025-05-28T14:44:12.999834,79.7
2025-05-28T14:44:13.009528,79.5
2025-05-28T14:44:13.017825,79.5
2025-05-28T14:44:13.027264,79.4
2025-05-28T14:44:13.036054,79.4
2025-05-28T14:44:13.050989,79.4
2025-05-28T14:44:13.060216,79.6
2025-05-28T14:44:13.069465,79.6
2025-05-28T14:44:13.079216,80.2
2025-05-28T14:44:13.088038,79.1
2025-05-28T14:44:13.097564,79.2
2025-05-28T14:44:13.107102,79.5
2025-05-28T14:44:13.116253,79.4
2025-05-28T14:44:13.124969,79.1
2025-05-28T14:44:13.135088,79.1
2025-05-28T14:44:13.144318,80.2
2025-05-28T14:44:13.163454,79.9
2025-05-28T14:44:13.172535,80.2
2025-05-28T14:44:13.181382,80.7
2025-05-28T14:44:13.190976,80.2
2025-05-28T14:44:13.199472,80.2
2025-05-28T14:44:13.209353,80.2
2025-05-28T14:44:13.231912,80.2
2025-05-28T14:44:13.241312,81.2
2025-05-28T14:44:13.249875,81.1
2025-05-28T14:44:13.259285,80.2
2025-05-28T14:44:13.267763,78.2
2025-05-28T14:44:13.276995,79.2
2025-05-28T14:44:13.311003,78.2
2025-05-28T14:44:13.322275,78.0
2025-05-28T14:44:13.331012,80.2
2025-05-28T14:44:13.340019,78.0
2025-05-28T14:44:13.348110,80.2
2025-05-28T14:44:13.357661,78.1
2025-05-28T14:44:13.368422,77.2
2025-05-28T14:44:13.377979,80.2
2025-05-28T14:44:13.388058,78.2
2025-05-28T14:44:13.396918,82.3
2025-05-28T14:44:13.405787,80.2
2025-05-28T14:44:13.416228,80.2
2025-05-28T14:44:13.424610,80.2
2025-05-28T14:44:13.433846,76.8
2025-05-28T14:44:13.442918,80.2
2025-05-28T14:44:13.452243,80.2
2025-05-28T14:44:13.461704,80.3
2025-05-28T14:44:13.470976,80.2
2025-05-28T14:44:13.478773,80.2
2025-05-28T14:44:13.486846,80.2
2025-05-28T14:44:13.495840,80.2
2025-05-28T14:44:13.504094,80.3
2025-05-28T14:44:13.512591,76.1
2025-05-28T14:44:13.520862,77.3
2025-05-28T14:44:13.530421,82.4
2025-05-28T14:44:13.538805,82.4
2025-05-28T14:44:13.548094,79.3
2025-05-28T14:44:13.569939,79.2
2025-05-28T14:44:13.579745,79.2
2025-05-28T14:44:13.588791,79.2
2025-05-28T14:44:13.597500,81.6
2025-05-28T14:44:13.606967,79.2
2025-05-28T14:44:13.615862,79.2
2025-05-28T14:44:13.623996,80.2
2025-05-28T14:44:13.634608,80.2
2025-05-28T14:44:13.643568,81.3
2025-05-28T14:44:13.651505,81.2
2025-05-28T14:44:13.659863,79.3
2025-05-28T14:44:13.667546,81.1
2025-05-28T14:44:13.676318,81.0
2025-05-28T14:44:13.685939,81.0
2025-05-28T14:44:13.700701,81.0
2025-05-28T14:44:13.711228,81.0
2025-05-28T14:44:13.719740,78.2
2025-05-28T14:44:13.727989,80.9
2025-05-28T14:44:13.735921,80.2
2025-05-28T14:44:13.744043,80.2
2025-05-28T14:44:13.753499,80.1
2025-05-28T14:44:13.761497,80.1
2025-05-28T14:44:13.770000,80.1
2025-05-28T14:44:13.777898,80.1
2025-05-28T14:44:13.785963,80.4
2025-05-28T14:44:13.795582,80.1
2025-05-28T14:44:13.803928,80.0
2025-05-28T14:44:13.813746,81.3
2025-05-28T14:44:13.822509,81.3
2025-05-28T14:44:13.830791,81.3
2025-05-28T14:44:13.839300,81.3
2025-05-28T14:44:13.847486,81.2
2025-05-28T14:44:13.866909,81.3
2025-05-28T14:44:13.876614,81.4
2025-05-28T14:44:13.886178,82.7
2025-05-28T14:44:13.895651,82.8
2025-05-28T14:44:13.903905,82.8
2025-05-28T14:44:13.929883,50.4
2025-05-28T14:44:13.942424,82.6
2025-05-28T14:44:13.951044,82.8
2025-05-28T14:44:13.960009,82.8
2025-05-28T14:44:13.969525,82.8
2025-05-28T14:44:13.979266,82.9
2025-05-28T14:44:13.989170,82.9
2025-05-28T14:44:14.003677,82.9
2025-05-28T14:44:14.014192,77.5
2025-05-28T14:44:14.023646,82.9
2025-05-28T14:44:14.034680,77.5
2025-05-28T14:44:14.045549,82.8
2025-05-28T14:44:14.055568,82.8
2025-05-28T14:44:14.065114,82.8
2025-05-28T14:44:14.074527,82.9
2025-05-28T14:44:14.082915,79.2
2025-05-28T14:44:14.092307,83.0
2025-05-28T14:44:14.102600,84.0
2025-05-28T14:44:14.110867,76.4
2025-05-28T14:44:14.120832,77.4
2025-05-28T14:44:14.131232,76.2
2025-05-28T14:44:14.141723,76.2
2025-05-28T14:44:14.150614,76.3
2025-05-28T14:44:14.159553,76.2
2025-05-28T14:44:14.169485,76.3
2025-05-28T14:44:14.179218,80.1
2025-05-28T14:44:14.188636,81.4
2025-05-28T14:44:14.199557,82.9
2025-05-28T14:44:14.209644,82.8
2025-05-28T14:44:14.218935,83.5
2025-05-28T14:44:14.228323,82.7
2025-05-28T14:44:14.236197,82.6
2025-05-28T14:44:14.247642,85.8
2025-05-28T14:44:14.257128,82.5
2025-05-28T14:44:14.266544,82.5
2025-05-28T14:44:14.275199,85.8
2025-05-28T14:44:14.284129,85.2
2025-05-28T14:44:14.294689,85.1
2025-05-28T14:44:14.304432,81.8
2025-05-28T14:44:14.318860,85.2
2025-05-28T14:44:14.329546,81.8
2025-05-28T14:44:14.339338,81.8
2025-05-28T14:44:14.348808,81.8
2025-05-28T14:44:14.359760,81.6
2025-05-28T14:44:14.368756,81.7
2025-05-28T14:44:14.378352,81.8
2025-05-28T14:44:14.388426,81.8
2025-05-28T14:44:14.397549,81.8
2025-05-28T14:44:14.407263,81.8
2025-05-28T14:44:14.416175,80.9
2025-05-28T14:44:14.424862,81.8
2025-05-28T14:44:14.439176,79.5
2025-05-28T14:44:14.449407,80.7
2025-05-28T14:44:14.458045,79.4
2025-05-28T14:44:14.468232,80.7
2025-05-28T14:44:14.478351,79.4
2025-05-28T14:44:14.487107,79.4
2025-05-28T14:44:14.496844,80.7
2025-05-28T14:44:14.508611,80.2
2025-05-28T14:44:14.518787,80.8
2025-05-28T14:44:14.527994,81.8
2025-05-28T14:44:14.537638,81.8
2025-05-28T14:44:14.547424,81.8
2025-05-28T14:44:14.556117,81.8
2025-05-28T14:44:14.565542,81.6
2025-05-28T14:44:14.575803,81.7
2025-05-28T14:44:14.584473,81.7
2025-05-28T14:44:14.594413,81.8
2025-05-28T14:44:14.603619,81.8
2025-05-28T14:44:14.613162,84.7
2025-05-28T14:44:14.625611,84.7
2025-05-28T14:44:14.635925,83.3
2025-05-28T14:44:14.646167,83.3
2025-05-28T14:44:14.655197,83.3
2025-05-28T14:44:14.664688,83.3
2025-05-28T14:44:14.674217,83.2
2025-05-28T14:44:14.684169,83.3
2025-05-28T14:44:14.693734,83.3
2025-05-28T14:44:14.702255,83.3
2025-05-28T14:44:14.711908,83.3
2025-05-28T14:44:14.721963,84.7
2025-05-28T14:44:14.742904,82.2
2025-05-28T14:44:14.754150,84.8
2025-05-28T14:44:14.763864,84.8
2025-05-28T14:44:14.773727,83.3
2025-05-28T14:44:14.783432,83.2
2025-05-28T14:44:14.792760,83.3
2025-05-28T14:44:14.802666,83.3
2025-05-28T14:44:14.812717,82.2
2025-05-28T14:44:14.822206,83.5
2025-05-28T14:44:14.831667,83.5
2025-05-28T14:44:14.840256,83.6
2025-05-28T14:44:14.850234,83.5
2025-05-28T14:44:14.859487,83.6
2025-05-28T14:44:14.869118,84.5
2025-05-28T14:44:14.879481,83.4
2025-05-28T14:44:14.889444,84.5
2025-05-28T14:44:14.898594,85.7
2025-05-28T14:44:14.908835,85.6
2025-05-28T14:44:14.919570,84.7
2025-05-28T14:44:14.929789,84.7
2025-05-28T14:44:14.938709,86.9
2025-05-28T14:44:14.949846,84.8
2025-05-28T14:44:14.959148,83.6
2025-05-28T14:44:14.969534,84.9
2025-05-28T14:44:14.979844,86.3
2025-05-28T14:44:14.989118,84.1
2025-05-28T14:44:14.999368,86.2
2025-05-28T14:44:15.007923,83.6
2025-05-28T14:44:15.017703,83.9
2025-05-28T14:44:15.027714,83.6
2025-05-28T14:44:15.046210,83.6
2025-05-28T14:44:15.056506,82.4
2025-05-28T14:44:15.066023,82.4
2025-05-28T14:44:15.076118,83.6
2025-05-28T14:44:15.086711,82.4
2025-05-28T14:44:15.095871,83.3
2025-05-28T14:44:15.105200,84.8
2025-05-28T14:44:15.114408,82.4
2025-05-28T14:44:15.124235,82.4
2025-05-28T14:44:15.132837,82.4
2025-05-28T14:44:15.142061,83.6
2025-05-28T14:44:15.152172,85.6
2025-05-28T14:44:15.160966,82.4
2025-05-28T14:44:15.170855,79.9
2025-05-28T14:44:15.179764,79.8
2025-05-28T14:44:15.189074,79.8
2025-05-28T14:44:15.198264,83.8
2025-05-28T14:44:15.207909,83.8
2025-05-28T14:44:15.218123,83.9
2025-05-28T14:44:15.228833,84.1
2025-05-28T14:44:15.242443,82.6
2025-05-28T14:44:15.252402,82.6
2025-05-28T14:44:15.262966,81.6
2025-05-28T14:44:15.272176,81.5
2025-05-28T14:44:15.282993,82.6
2025-05-28T14:44:15.294899,84.1
2025-05-28T14:44:15.305824,82.8
2025-05-28T14:44:15.315066,84.1
2025-05-28T14:44:15.324687,82.7
2025-05-28T14:44:15.334067,82.7
2025-05-28T14:44:15.343362,82.6
2025-05-28T14:44:15.354225,82.7
2025-05-28T14:44:15.364200,81.2
2025-05-28T14:44:15.374717,81.0
2025-05-28T14:44:15.383966,82.7
2025-05-28T14:44:15.392853,82.7
2025-05-28T14:44:15.402706,81.4
2025-05-28T14:44:15.412761,82.7
2025-05-28T14:44:15.422255,82.6
2025-05-28T14:44:15.430955,84.1
2025-05-28T14:44:15.440477,81.4
2025-05-28T14:44:15.450918,80.2
2025-05-28T14:44:15.461448,80.1
2025-05-28T14:44:15.470809,80.0
2025-05-28T14:44:15.480245,79.9
2025-05-28T14:44:15.490004,79.9
2025-05-28T14:44:15.500068,79.8
2025-05-28T14:44:15.509801,79.9
2025-05-28T14:44:15.519139,79.8
2025-05-28T14:44:15.529227,79.8
2025-05-28T14:44:15.539215,79.8
2025-05-28T14:44:15.548849,81.1
2025-05-28T14:44:15.559056,81.1
2025-05-28T14:44:15.569286,87.0
2025-05-28T14:44:15.579111,81.0
2025-05-28T14:44:15.588804,86.8
2025-05-28T14:44:15.597581,68.0
2025-05-28T14:44:15.606770,61.8
2025-05-28T14:44:15.616517,61.7
2025-05-28T14:44:15.626336,49.3
2025-05-28T14:44:15.636731,55.5
2025-05-28T14:44:15.661202,61.7
2025-05-28T14:44:15.673245,61.8
2025-05-28T14:44:15.681871,80.5
2025-05-28T14:44:15.692038,86.7
2025-05-28T14:44:15.701359,85.4
2025-05-28T14:44:15.710488,79.3
2025-05-28T14:44:15.719862,61.0
2025-05-28T14:44:15.728692,58.5
2025-05-28T14:44:15.737484,43.1
2025-05-28T14:44:15.778363,43.1
2025-05-28T14:44:15.789376,43.1
2025-05-28T14:44:15.799133,49.3
2025-05-28T14:44:15.809116,45.5
2025-05-28T14:44:15.819419,45.5
2025-05-28T14:44:15.833867,45.5
2025-05-28T14:44:28.702638,54.8
2025-05-28T14:44:28.754873,67.8
2025-05-28T14:44:28.765804,49.3
2025-05-28T14:44:28.812153,49.3
2025-05-28T14:44:28.823320,61.5
2025-05-28T14:44:28.832916,67.8
2025-05-28T14:44:28.860034,67.8
2025-05-28T14:44:28.870832,73.9
2025-05-28T14:44:28.880361,80.2
2025-05-28T14:44:28.888785,74.1
2025-05-28T14:44:28.897588,75.1
2025-05-28T14:44:28.920112,74.9
2025-05-28T14:44:28.930230,75.1
2025-05-28T14:44:28.940449,75.2
2025-05-28T14:44:28.950446,74.8
2025-05-28T14:44:28.960196,74.8
2025-05-28T14:44:28.970218,74.8
2025-05-28T14:44:28.989768,74.9
2025-05-28T14:44:28.999523,74.9
2025-05-28T14:44:29.008376,74.9
2025-05-28T14:44:29.018163,75.0
2025-05-28T14:44:29.027091,75.1
2025-05-28T14:44:29.035482,71.9
2025-05-28T14:44:29.074415,71.9
2025-05-28T14:44:29.085019,69.1
2025-05-28T14:44:29.094927,71.9
2025-05-28T14:44:29.104489,71.9
2025-05-28T14:44:29.114800,75.2
2025-05-28T14:44:29.124728,71.8
2025-05-28T14:44:29.135076,75.5
2025-05-28T14:44:29.145140,75.5
2025-05-28T14:44:29.153569,79.2
2025-05-28T14:44:29.163833,78.9
2025-05-28T14:44:29.173727,78.9
2025-05-28T14:44:29.182270,75.6
2025-05-28T14:44:29.192998,75.6
2025-05-28T14:44:29.202290,78.9
2025-05-28T14:44:29.211239,78.3
2025-05-28T14:44:29.220557,78.4
2025-05-28T14:44:29.229462,82.9
2025-05-28T14:44:29.239529,78.0
2025-05-28T14:44:29.249523,78.0
2025-05-28T14:44:29.258485,77.9
2025-05-28T14:44:29.268418,76.8
2025-05-28T14:44:29.277728,79.3
2025-05-28T14:44:29.286628,79.3
2025-05-28T14:44:29.295964,75.1
2025-05-28T14:44:29.305228,77.0
2025-05-28T14:44:29.315383,75.1
2025-05-28T14:44:29.323562,75.1
2025-05-28T14:44:29.333379,71.6
2025-05-28T14:44:29.342844,75.1
2025-05-28T14:44:29.352262,71.8
2025-05-28T14:44:29.361668,75.1
2025-05-28T14:44:29.371560,75.1
2025-05-28T14:44:29.386081,75.1
2025-05-28T14:44:29.395860,76.8
2025-05-28T14:44:29.406285,76.8
2025-05-28T14:44:29.415653,75.2
2025-05-28T14:44:29.424672,75.2
2025-05-28T14:44:29.434119,78.0
2025-05-28T14:44:29.443124,71.9
2025-05-28T14:44:29.451529,75.1
2025-05-28T14:44:29.460467,75.1
2025-05-28T14:44:29.470817,77.9
2025-05-28T14:44:29.479595,76.0
2025-05-28T14:44:29.488986,75.2
